dataset_id,original,paraphrased,sentiment,original_clean,paraphrased_clean,semantic_distance
1,@AndrewBravener is that from 'Rent'??  lol  hope u have fun ooooouuuuutttt  2night!  ,@AndrewBravener Is that a reference to 'Rent'?? haha hope you have a great time out tonight!,positive,@AndrewBravener is that from 'Rent'??  lol  hope u have fun ooooouuuuutttt  2night!,@AndrewBravener Is that a reference to 'Rent'?? haha hope you have a great time out tonight!,0.19519562
1,"@Jughead_Jones Oh, I'm very sorry to hear that.  I'm sure it's a very emotional time. Hopefully you and your wife are dealing with it ok.",@Jughead_Jones I'm so sorry you're going through this. It must be such a difficult and emotional period. I hope you and your wife are managing to cope alright.,negative,"@Jughead_Jones Oh, I'm very sorry to hear that.  I'm sure it's a very emotional time. Hopefully you and your wife are dealing with it ok.",@Jughead_Jones I'm so sorry you're going through this. It must be such a difficult and emotional period. I hope you and your wife are managing to cope alright.,0.10515386
4,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,Rots in exactly the kind of garbage heap that makes you feel like you're being pelted with waste by primates.,negative,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,Rots in exactly the kind of garbage heap that makes you feel like you're being pelted with waste by primates.,0.4774245
1,@AlyxOwns so much for sea world ,Sea World is definitely out of the question now,negative,@AlyxOwns so much for sea world,Sea World is definitely out of the question now,0.4315889
1,Thanks so much for the #followfriday  @rainyz @JGosling @robertmale @JLambertmusic @PomegranPenguin @brianjshoopman @michaelpboatman,Thank you very much for the #followfriday @rainyz @JGosling @robertmale @JLambertmusic @PomegranPenguin @brianjshoopman @michaelpboatman,positive,Thanks so much for the #followfriday  @rainyz @JGosling @robertmale @JLambertmusic @PomegranPenguin @brianjshoopman @michaelpboatman,Thank you very much for the #followfriday @rainyz @JGosling @robertmale @JLambertmusic @PomegranPenguin @brianjshoopman @michaelpboatman,0.021990538
1,"do things out of love, not fear. ","act from love, not from fear.",positive,"do things out of love, not fear.","act from love, not from fear.",0.15584958
1,@lilliz002 will u be my twitter friend and tweet me lol! no one else on here replies to me  im such an unloved nobody,"@lilliz002 would you like to be friends on Twitter and chat with me haha! Nobody here ever responds to my tweets, I feel like such an ignored outsider",negative,@lilliz002 will u be my twitter friend and tweet me lol! no one else on here replies to me  im such an unloved nobody,"@lilliz002 would you like to be friends on Twitter and chat with me haha! Nobody here ever responds to my tweets, I feel like such an ignored outsider",0.16322553
4,No film could possibly be more contemptuous of the single female population.,No movie could show greater disdain for unmarried women.,negative,No film could possibly be more contemptuous of the single female population.,No movie could show greater disdain for unmarried women.,0.18166518
1,Well went to walmart with my friend Alex..  didn't see the hott boy tonight though ,Went to Walmart with my friend Alex tonight.. but didn't spot the cute guy unfortunately,negative,Well went to walmart with my friend Alex..  didn't see the hott boy tonight though,Went to Walmart with my friend Alex tonight.. but didn't spot the cute guy unfortunately,0.16729492
1,I got mad jana when M said she didn't like my trouser. Over-reacted I guess. Now am sad and she's not so glad. Forgive me Lord ,"I became really angry when M criticized my pants. I probably overreacted. Now I'm feeling down and she's unhappy too. Please forgive me, Lord.",negative,I got mad jana when M said she didn't like my trouser. Over-reacted I guess. Now am sad and she's not so glad. Forgive me Lord,"I became really angry when M criticized my pants. I probably overreacted. Now I'm feeling down and she's unhappy too. Please forgive me, Lord.",0.52947366
1,"@sol_rei Thank you!  Yeah, this whole table/washer/dryer thing is brand new to us.  It's nice. ","@sol_rei Thanks! Yes, having this entire table/washer/dryer setup is completely new for us. It's really great.",positive,"@sol_rei Thank you!  Yeah, this whole table/washer/dryer thing is brand new to us.  It's nice.","@sol_rei Thanks! Yes, having this entire table/washer/dryer setup is completely new for us. It's really great.",0.1452083
1,I'm so proud  #fb,I'm filled with pride #fb,positive,I'm so proud  #fb,I'm filled with pride #fb,0.19658256
1,Happy mothers day all you mothers! . REcital is today!! I&quot;m MEGA EXCITED and ready for intense quick changes! ,Happy Mother's Day to all the moms out there! The recital is happening today!! I'm SUPER PUMPED and prepared for those crazy fast costume switches!,positive,"Happy mothers day all you mothers! . REcital is today!! I""m MEGA EXCITED and ready for intense quick changes!",Happy Mother's Day to all the moms out there! The recital is happening today!! I'm SUPER PUMPED and prepared for those crazy fast costume switches!,0.09496188
1,is excited for this week  http://plurk.com/p/uizei,is looking forward to this week http://plurk.com/p/uizei,positive,is excited for this week  http://plurk.com/p/uizei,is looking forward to this week http://plurk.com/p/uizei,0.07250035
4,"If ever a concept came handed down from the movie gods on a silver platter, this is it.","If there was ever an idea delivered straight from cinematic heaven on a gleaming tray, this would be the one.",positive,"If ever a concept came handed down from the movie gods on a silver platter, this is it.","If there was ever an idea delivered straight from cinematic heaven on a gleaming tray, this would be the one.",0.44476992
1,Ohhhh Dear Twitter:  what can I say another night of trying to take over the world and ended up in Starbucks stealing internet! ,"Oh Twitter, what can I tell you - another evening attempting world domination that concluded with me at Starbucks borrowing their WiFi!",positive,Ohhhh Dear Twitter:  what can I say another night of trying to take over the world and ended up in Starbucks stealing internet!,"Oh Twitter, what can I tell you - another evening attempting world domination that concluded with me at Starbucks borrowing their WiFi!",0.16571862
1,night at the museum batte of the smithsonian...SO GOOOOOOOOD! ,Night at the Museum: Battle of the Smithsonian... ABSOLUTELY AMAZING!,positive,night at the museum batte of the smithsonian...SO GOOOOOOOOD!,Night at the Museum: Battle of the Smithsonian... ABSOLUTELY AMAZING!,0.13201624
1,@Greywulf2112 great review thanks for that ,"@Greywulf2112 excellent review, appreciate it",positive,@Greywulf2112 great review thanks for that,"@Greywulf2112 excellent review, appreciate it",0.09502351
1,@ekaa17 Her face is familiar ,@ekaa17 I recognize her face,positive,@ekaa17 Her face is familiar,@ekaa17 I recognize her face,0.08918142
1,@FreakinSweet87 oh well thanks for letting me know  and thanks for the follow,"@FreakinSweet87 alright, appreciate you telling me about that and thanks for following",positive,@FreakinSweet87 oh well thanks for letting me know  and thanks for the follow,"@FreakinSweet87 alright, appreciate you telling me about that and thanks for following",0.10905188
1,@ResaTray  *pats back* It'll be okay.,*pats back* Everything's going to be alright.,positive,@ResaTray  *pats back* It'll be okay.,*pats back* Everything's going to be alright.,0.354221
1,@twitsmag  how to go to work happy    http://twitpic.com/7i0v3 - Very funny,@twitsmag how to arrive at work cheerful http://twitpic.com/7i0v3 - Hilarious,positive,@twitsmag  how to go to work happy    http://twitpic.com/7i0v3 - Very funny,@twitsmag how to arrive at work cheerful http://twitpic.com/7i0v3 - Hilarious,0.16581261
4,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem.,A compelling documentary that exposes the profound hostility embedded within war-ravaged Jerusalem.,positive,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem.,A compelling documentary that exposes the profound hostility embedded within war-ravaged Jerusalem.,0.11480838
1,@natalietran Lol that is cute for some reason...  hi nat!,@natalietran Haha that's adorable for some reason... hey nat!,positive,@natalietran Lol that is cute for some reason...  hi nat!,@natalietran Haha that's adorable for some reason... hey nat!,0.051337004
4,A thriller without a lot of thrills.,A suspenseful film that lacks genuine suspense.,negative,A thriller without a lot of thrills.,A suspenseful film that lacks genuine suspense.,0.287508
1,@teadaddy Hahahah... Nice! Thank you for being so old to reply correctly. ,Haha... Great! Thanks for being mature enough to respond properly.,positive,@teadaddy Hahahah... Nice! Thank you for being so old to reply correctly.,Haha... Great! Thanks for being mature enough to respond properly.,0.5242611
